DECLARATION ID,DECLARATION DATE,IMPORTER_TIN,IMPORT_COMPANY_NAME,COUNTRY OF ORIGIN,HS CODE,FOB VALUE
ADDL1099979,7.Mar.22,137042614,KK GLOBAL LIMITED,United Kingdom,851521000000.0,309212.93
ADNG1099828,7.Mar.22,104421644,HENSPEUL INDUSTRIES LIMITED.,Kenya,480524000000.0,13666971.11
ADDL1098544,7.Mar.22,153882940,SELE GUANGZHOU JV,China,732691000000.0,11933119.74
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,180690000000.0,25912.04
ADTP1099990,7.Mar.22,100159996,TENGE PHARMACEUTICAL & PLASTICS LTD,United Arab Emirates,271020000000.0,1344303600.0
ADDA1099907,7.Mar.22,133069143,KENU EQUIPMENT LIMITED,Republic of South Africa,401693000000.0,6328.85
ADDA1099372,7.Mar.22,105620233,HUEWEE TECHNOLOGIES COMPANY,China,851770000000.0,601287.14
ADDL1099161,7.Mar.22,118069978,BERNERR EDIMUND NG'ONG'ONALE (MR),China,731512000000.0,923550.43
ADDL1099153,7.Mar.22,100101505,L. N. SHAH (1977) LTD.,India,950300000000.0,132628.72
ADDA1099907,7.Mar.22,133069143,KENU EQUIPMENT LIMITED,Republic of South Africa,731816000000.0,8869.63
ADDA1099501,7.Mar.22,116080176,HENS COSMAS NGOTEYA,China,900630000000.0,230980.0
ADDA1098927,7.Mar.22,102294661,THE CHURCH OF JESUS CHRIST OF LATTER-DAY SAINTS IN,United States,490199000000.0,24021.92
ADAM1100008,7.Mar.22,117662101,SPEKEELESER MANUFACTURING SERVICES LIMITED,Republic of South Africa,848280000000.0,315680.37
ADDA1099146,7.Mar.22,105313292,BEHERE PHARMACY LTD.,United States,901890000000.0,11549.0
ADDL1098412,7.Mar.22,132853517,YEPE MERKEZI INSAAT VE SANAYI ANONIM SIRKETI,Turkey,732620000000.0,12850526.1
ADDL1098307,7.Mar.22,106816018,GENES MBARAKA AYUBU (MR),China,820310000000.0,4157640.0
ADDL1098546,7.Mar.22,103345863,KEBEKE MACHINERY,China,840890000000.0,12126450.0
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,40310000000.0,30302.87
ADDA1099907,7.Mar.22,133069143,KENU EQUIPMENT LIMITED,Italy,401693000000.0,24761.06
ADSR1098766,7.Mar.22,105289170,EPEREK LIMITED,Australia,731819000000.0,1147277.66
ADDA1098507,7.Mar.22,117840417,PREPER EDUCATION NETWORK COMPANY LTD,United Kingdom,490199000000.0,69541.99
ADNG1099642,7.Mar.22,100147785,REVES AND SHIRTLIFF LTD,Italy,841370000000.0,324445.05
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,210111000000.0,54359.63
ADDL1099725,7.Mar.22,100115387,KER & GENERAL TRADING LTD,India,870322000000.0,3792691.6
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,180690000000.0,33951.58
ADDL1099937,7.Mar.22,109678619,THERESEE MWALLO MASATU,Japan,870324000000.0,4389081.96
ADDA1099434,7.Mar.22,100736799,TEKHNELEGY ASSOCIATES LIMITED,Netherlands,847350000000.0,140320.35
ADDL1099905,7.Mar.22,100228211,ELLEENKE ONE TOBACCO LIMITED,Turkey,481910000000.0,18001426.3
ADKR1099505,7.Mar.22,102902157,ENRBEYENR LIMITED,Republic of South Africa,630260000000.0,1035954.25
ADDA1099286,7.Mar.22,100102919,KEGERETTE PUBLIC LIMITED COMPANY,France,853690000000.0,42044.82
ADDA1099555,7.Mar.22,100182319,KETY MOTORS (T) LIMITED,India,871499000000.0,28826.3
ADDL1099949,7.Mar.22,100228211,ELLEENKE ONE TOBACCO LIMITED,Turkey,481910000000.0,8999211.78
ADAM1099773,7.Mar.22,106255180,SENGETE TRADING STORES ( EAST ) LIMITED,Republic of South Africa,620590000000.0,200605.57
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,180690000000.0,35714.09
ADDL1098318,7.Mar.22,100144506,KENNERETEES TRADING CO. LTD.,United Arab Emirates,940179000000.0,556985.17
ADDA1098484,7.Mar.22,100168561,SUNBLEG LIMITED,Malaysia,960711000000.0,2059371.48
ADDL1098318,7.Mar.22,100144506,KENNERETEES TRADING CO. LTD.,United Arab Emirates,560749000000.0,41530.2
ADAM1099773,7.Mar.22,106255180,SENGETE TRADING STORES ( EAST ) LIMITED,Republic of South Africa,610990000000.0,316075.09
ADDL1099646,7.Mar.22,100185660,NESUNEN PRINTWAYS & STATIONERS LTD.,China,847290000000.0,36679.62
ADAM1099595,7.Mar.22,100250241,SENRVEK MINING AND CONSTRUCTION LIMITED,Switzerland,842131000000.0,19301381.74
ADNG1099642,7.Mar.22,100147785,REVES AND SHIRTLIFF LTD,China,841370000000.0,2639346.31
ADDA1098661,7.Mar.22,100144875,NEREGERE AUTOMOBILE CENTRE LTD.,Germany,842131000000.0,9724.3
ADDA1098661,7.Mar.22,100144875,NEREGERE AUTOMOBILE CENTRE LTD.,Germany,401699000000.0,37873.61
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,180690000000.0,38620.69
ADDA1099714,7.Mar.22,140981966,KNS LIMITED,Australia,848310000000.0,1045536.05
ADDL1098318,7.Mar.22,100144506,KENNERETEES TRADING CO. LTD.,United Arab Emirates,630492000000.0,45295.18
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,40310000000.0,75757.17
ADDA1098315,7.Mar.22,107264248,BRENK JOEL MBISE (MR),Estonia,870880000000.0,36956.8
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,180690000000.0,49443.15
ADDL1098452,7.Mar.22,107817190,ERNEST ONESMO CHIWANGA,Japan,870324000000.0,4619600.0
ADDL1099977,7.Mar.22,106714355,BESS SHOPPING CENTRE LIMITED,China,732111000000.0,35108960.0
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,190591000000.0,24273.22
ADDA1099899,7.Mar.22,100261987,GEER SAMARITAN FOUNDATION (KCMC),United States,300120000000.0,49221.84
ADDL1099964,7.Mar.22,136238779,EPPE AGENCIES COMPANY LIMITED,China,620520000000.0,7941092.4
ADDL1099725,7.Mar.22,100115387,KER & GENERAL TRADING LTD,India,870322000000.0,3792691.6
ADDA1098835,7.Mar.22,104582249,EBREHEN JOSEPH NYAHUCHO (MR),China,843629000000.0,92392.0
ADDL1099068,7.Mar.22,151965164,VL INVESTMENTS (T) LIMITED,India,321511000000.0,4619.6
ADDL1099646,7.Mar.22,100185660,NESUNEN PRINTWAYS & STATIONERS LTD.,China,847290000000.0,42315.54
ADDL1099949,7.Mar.22,100228211,ELLEENKE ONE TOBACCO LIMITED,Turkey,481910000000.0,12600998.41
ADDA1098394,7.Mar.22,100147327,REESEL & AUTO ELECTRIC SERVICE (DAS) LTD,Germany,848210000000.0,80481.41
ADKR1099505,7.Mar.22,102902157,ENRBEYENR LIMITED,Republic of South Africa,630239000000.0,1862900.19
ADDL1099175,7.Mar.22,131004141,NENSEERE TRUCK PARTS LIMITED,China,842131000000.0,14551740.0
ADSR1098766,7.Mar.22,105289170,EPEREK LIMITED,Italy,401693000000.0,511528.31
ADDL1100012,7.Mar.22,100138905,NYENZE BOTTLING COMPANY LIMITED,Egypt,170199000000.0,652125834.0
ADDA1099615,7.Mar.22,100230844,ENSEGNEE LTD,India,847990000000.0,41576.4
ADDA1099615,7.Mar.22,100230844,ENSEGNEE LTD,India,902590000000.0,1801644.0
ADDA1098468,7.Mar.22,100149192,NEK PUBLIC LIMITED COMPANY,Estonia,851770000000.0,462370.75
ADDA1098661,7.Mar.22,100144875,NEREGERE AUTOMOBILE CENTRE LTD.,Germany,841330000000.0,532277.7
ADDA1098553,7.Mar.22,106820805,RENGETE CEMENT LIMITED,Czech Republic,853890000000.0,302860.89
ADDA1099613,7.Mar.22,100736799,TEKHNELEGY ASSOCIATES LIMITED,United Kingdom,850440000000.0,2032624.0
ADAM1099171,7.Mar.22,100220555,NERTH MARA GOLD MINE LIMITED,Germany,721661000000.0,18079219.16
ADDL1099948,7.Mar.22,152967314,HUKHEBU INVESTMENT CO. LIMITED,China,640299000000.0,12306614.4
ADNG1099642,7.Mar.22,100147785,REVES AND SHIRTLIFF LTD,Denmark,841370000000.0,674610.78
ADDL1099416,7.Mar.22,100250241,SENRVEK MINING AND CONSTRUCTION LIMITED,Germany,731815000000.0,16399.58
ADDL1099175,7.Mar.22,131004141,NENSEERE TRUCK PARTS LIMITED,China,870899000000.0,1663056.0
ADNG1099642,7.Mar.22,100147785,REVES AND SHIRTLIFF LTD,India,730719000000.0,251718.32
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,180690000000.0,151359.73
ADDA1098661,7.Mar.22,100144875,NEREGERE AUTOMOBILE CENTRE LTD.,Germany,401693000000.0,32550.83
ADDL1099175,7.Mar.22,131004141,NENSEERE TRUCK PARTS LIMITED,China,870899000000.0,1154900.0
ADDA1099434,7.Mar.22,100736799,TEKHNELEGY ASSOCIATES LIMITED,Netherlands,847350000000.0,59361.86
ADDA1099615,7.Mar.22,100230844,ENSEGNEE LTD,India,841690000000.0,41576.4
ADDL1099477,7.Mar.22,100100223,SEER SALIM BAKHRESA & COMPANY LIMITED,Australia,100200000000.0,9488225313.0
ADDL1098318,7.Mar.22,100144506,KENNERETEES TRADING CO. LTD.,United Arab Emirates,940320000000.0,18871.07
ADDL1099657,7.Mar.22,100115387,KER & GENERAL TRADING LTD,India,870322000000.0,3792691.6
ADDA1099592,7.Mar.22,100145049,GENENE PRINTERS LTD.,Belgium,844399000000.0,3164083.84
ADDA1099310,7.Mar.22,134557842,REYNELRS CONSTRUCTION COMPANY (NIGERIA) LIMITED,Germany,401693000000.0,95209.96
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,180690000000.0,105905.43
ADDA1098591,7.Mar.22,120583344,RENEX SOLUTIONS CO. LIMITED,United States,392691000000.0,44994.9
ADDL1100005,7.Mar.22,100258129,BETE SERVICE LTD,Turkey,730891000000.0,1003608.1
ADDA1098661,7.Mar.22,100144875,NEREGERE AUTOMOBILE CENTRE LTD.,Germany,401699000000.0,164289.56
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,40310000000.0,32281.83
ADDA1099780,7.Mar.22,134075880,LEKE STEEL & ALLIED PRODUCTS LIMITED,India,854519000000.0,2298251.0
ADNG1099642,7.Mar.22,100147785,REVES AND SHIRTLIFF LTD,China,854140000000.0,28034482.62
ADDL1098318,7.Mar.22,100144506,KENNERETEES TRADING CO. LTD.,United Arab Emirates,340600000000.0,44348.16
ADDL1099789,7.Mar.22,140647462,EL HUSNAIN TRADERS LIMITED,Japan,870423000000.0,22430365.24
ADDA1098315,7.Mar.22,107264248,BRENK JOEL MBISE (MR),Estonia,401039000000.0,23167.29
ADDL1098791,7.Mar.22,129099453,KERE CERAMICS COMPANY LIMITED,China,843120000000.0,1078491.82
ADDL1099934,7.Mar.22,140647462,EL HUSNAIN TRADERS LIMITED,Japan,870323000000.0,3863671.75
ADDA1099919,7.Mar.22,105758472,HELL PACKAGING LIMITED,Italy,842290000000.0,7945780.08
ADDA1100014,7.Mar.22,100143593,ESTEN CONSTRUCTION COMPANY LIMITED,Mexico,401031000000.0,221740.8
ADNG1099547,7.Mar.22,101920542,KELGETE PALMOLIVE LIMITED,Kenya,340220000000.0,5495637.85
ADHL1098554,7.Mar.22,100168200,GUPTE AUTO SPARES & HARDWARE LTD.,China,401310000000.0,3046626.2
ADTM1098609,7.Mar.22,109455334,SUNESTER TRADERS LIMITED.,Zambia,440799000000.0,1147758.78
ADDA1099265,7.Mar.22,132853517,YEPE MERKEZI INSAAT VE SANAYI ANONIM SIRKETI,France,830170000000.0,537395.75
ADDA1099374,7.Mar.22,127934681,UNETER INFRASTRUCTURE SOLUTIONS LIMITED,Turkey,853180000000.0,240219.2
ADDL1098497,7.Mar.22,131595247,NENNEN SHOES INTERNATIONAL CO.LIMITED,China,640219000000.0,4215846.96
ADDA1098631,7.Mar.22,100374994,EUREK AIR SERVICES LTD.,Canada,880330000000.0,577450.0
ADKR1099505,7.Mar.22,102902157,ENRBEYENR LIMITED,Republic of South Africa,630239000000.0,4407349.23
ADDL1098847,7.Mar.22,121439077,ELEES MARCO RUBUMBO,Japan,870323000000.0,3233720.0
ADDL1099905,7.Mar.22,100228211,ELLEENKE ONE TOBACCO LIMITED,Turkey,481910000000.0,1499868.63
ADDL1098219,7.Mar.22,112437576,GEKEB NYAKYAGA NYAHORO,Japan,870324000000.0,9222269.17
ADDL1099964,7.Mar.22,136238779,EPPE AGENCIES COMPANY LIMITED,China,842131000000.0,481593.3
ADDL1098339,7.Mar.22,100181762,NEHENNER ENTERPRISES (T) LTD,India,820790000000.0,369568.0
ADDL1098309,7.Mar.22,142375044,ENGEL JOHN FURIA,Japan,870324000000.0,3598622.2
ADDL1099153,7.Mar.22,100101505,L. N. SHAH (1977) LTD.,India,950490000000.0,413454.2
ADDA1098507,7.Mar.22,117840417,PREPER EDUCATION NETWORK COMPANY LTD,United Kingdom,490199000000.0,139145.82
ADDL1099646,7.Mar.22,100185660,NESUNEN PRINTWAYS & STATIONERS LTD.,China,847290000000.0,42315.54
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,180690000000.0,46351.02
ADDA1099950,7.Mar.22,101327086,SHEPPERS SUPERMARKET LTD.,United Kingdom,200520000000.0,30890.37
